-2.76699, 2.08072, -4.86749, 67, 133, 84
-2.69586, 1.95689, -4.5677, 189, 233, 236
-2.83494, 1.87217, -4.37677, 63, 98, 99
2.05117, 1.02588, -2.62982, 113, 86, 120
1.43454, 1.24919, 3.77257, 54, 69, 86
4.093, 1.93001, -8.41609, 41, 46, 51
1.4885, 1.25356, 3.76777, 102, 101, 105
-14.5711, 3.33166, -41.4735, 147, 78, 89
2.06303, 1.0909, -2.78926, 148, 132, 141
1.36246, 1.39738, 3.79431, 78, 77, 79
1.42149, 1.20797, 3.7951, 50, 84, 131
1.30284, 1.22913, 3.86524, 156, 146, 158
3.83556, 2.95938, -25.4851, 81, 88, 96
4.11064, 1.94235, -8.46379, 35, 40, 45
-2.96693, 2.07557, -4.82332, 205, 237, 255
1.71282, 1.33236, 3.64114, 95, 85, 83
13.6386, 0.183936, 17.797, 122, 127, 134
1.31623, 1.83665, 3.85661, 161, 157, 160
1.43135, 1.01716, 3.82364, 165, 148, 164
-2.67274, 1.974, -4.58458, 121, 184, 141
-2.73463, 1.98454, -4.63307, 189, 233, 236
1.42732, 1.00798, 3.7878, 83, 75, 102
1.47059, 1.25416, 3.77095, 142, 144, 150
1.4334, 1.24597, 3.77579, 18, 43, 79
1.74573, 1.38068, 3.67677, 53, 48, 58
-15.131, 2.93885, -44.2539, 85, 46, 44
6.17376, 2.24912, -15.4906, 146, 156, 161
4.27221, 1.6684, -8.97071, 17, 25, 40
6.38635, 2.2229, -16.0551, 25, 20, 30
2.12889, 0.787265, -2.41766, 111, 99, 99
-15.3787, 3.28692, -44.7511, 211, 175, 177
-2.78986, 2.02632, -4.76004, 162, 220, 192
-1.6054, -1.53818, 20.8746, 163, 169, 180
1.46876, 1.25355, 3.76438, 142, 144, 150
-2.82895, 1.86608, -4.35077, 166, 220, 191
-2.82267, 1.97905, -4.66444, 124, 145, 164
-14.4073, 2.28885, -42.3916, 56, 34, 24
-24.2506, 91.169, -937.134, 134, 136, 142
-2.76235, 2.09423, -4.94043, 81, 129, 109
1.4382, 1.19498, 3.78389, 0, 26, 75
2.09275, 1.04898, -2.75034, 108, 83, 91
-2.74211, 1.98654, -4.6051, 193, 222, 248
123.641, -458.041, 4731.76, 129, 135, 137
-2.84171, 1.86805, -4.37202, 163, 208, 189
-14.7208, 3.126, -42.8671, 236, 158, 167
-2.81461, 1.78945, -4.10226, 164, 209, 163
0.294144, 2.28895, -5.78654, 214, 228, 250
2.01817, 1.08004, -2.64052, 142, 117, 97
-2.83807, 2.06515, -4.78625, 196, 223, 247
4.03589, 1.89378, -8.32175, 34, 38, 52
2.16405, 0.49322, -2.42124, 155, 154, 154
1.4427, 1.20035, 3.8107, 6, 35, 84
1.31711, 1.83828, 3.86349, 161, 157, 160
5.81556, 3.34172, -30.8813, 69, 63, 69
4.26791, 1.6483, -8.90534, 32, 34, 44
21.0875, 1.93239, 25.5695, 61, 75, 79
2.11964, 0.783316, -2.42642, 166, 162, 155
1.6073, 1.23327, 3.67851, 120, 125, 132
1.60038, 1.41662, 3.6687, 96, 95, 99
1.61782, 1.25588, 3.70693, 101, 106, 113
4.12391, 1.94233, -8.49736, 28, 33, 38
1.15563, 1.50882, 3.95155, 102, 93, 100
4.08643, 1.92489, -8.3982, 41, 46, 51
2.11901, 0.786316, -2.40532, 128, 123, 119
1.54666, 1.22844, 3.75008, 99, 103, 115
2.04568, 1.03937, -2.66524, 107, 93, 106
-2.74697, 2.11573, -4.95511, 67, 101, 107
6.38506, 2.32294, -16.0033, 146, 156, 161
-2.81773, 1.81526, -4.12831, 127, 152, 115
3.91678, 2.95574, -25.9445, 99, 101, 111
3.23424, 2.27271, -19.9135, 124, 124, 128
1.59244, 1.22641, 3.71063, 91, 97, 108
2.32891, 0.748145, 5.14719, 27, 51, 81
0.32151, 2.27391, -5.76057, 182, 187, 205
4.33233, 1.25384, -8.29413, 79, 84, 93
-2.73877, 1.96081, -4.52348, 84, 114, 148
1.4152, 1.23144, 3.77228, 11, 44, 89
1.43934, 1.01271, 3.82001, 84, 75, 98
2.12348, 0.785024, -2.42936, 171, 167, 160
-2.83249, 1.86649, -4.35488, 168, 216, 194
-2.89379, 2.06966, -4.82629, 215, 255, 255
-2.81836, 1.97308, -4.64423, 123, 155, 175
1.43824, 1.84954, 3.8021, 170, 165, 163
-2.75782, 2.0688, -4.83151, 126, 188, 150
-2.81155, 2.02079, -4.68911, 136, 169, 194
2.0886, 1.06446, -2.74053, 174, 151, 163
18.4197, 5.35194, 21.1583, 83, 96, 105
-2.76716, 2.06683, -4.85011, 151, 211, 171
1.47821, 1.20033, 3.78836, 116, 128, 134
1.31942, 1.2176, 3.87189, 171, 144, 147
2.06979, 1.08723, -2.69602, 137, 106, 108
5.12715, 8.60691, -82.971, 191, 203, 207
1.42611, 1.22383, 3.78685, 33, 67, 105
2.09731, 1.00196, -2.66268, 140, 127, 135
1.71496, 1.62014, 3.60193, 181, 180, 180
-15.0145, 2.85533, -43.9539, 72, 37, 34
1.15582, 1.54504, 3.9327, 99, 94, 92
1.49297, 1.2201, 3.75204, 96, 95, 99
-2.7386, 2.11275, -4.98493, 98, 120, 144
-2.41388, 2.4029, -5.66452, 167, 194, 203
-2.62292, 1.97841, -4.61934, 53, 122, 84
-15.1668, 3.49297, -43.2601, 158, 86, 100
13.8913, 0.215962, 18.1521, 114, 119, 128
-1.75458, -1.53512, 21.3767, 70, 74, 86
2.07074, 1.07484, -2.78829, 162, 138, 142
-2.7507, 2.08032, -4.90149, 155, 209, 180
1.65332, 1.23642, 3.69969, 141, 143, 151
1.68905, 1.61, -4.17634, 167, 127, 140
1.49944, 1.24231, 3.75497, 72, 75, 78
-15.3999, 3.52407, -43.8898, 147, 78, 89
2.07918, 1.06038, -2.78273, 88, 64, 79
-3.34364, 2.40536, -5.60817, 223, 255, 255
-2.33399, 1.76833, -4.12691, 105, 169, 132
1.67638, 1.25175, 3.68302, 76, 71, 81
2.21974, 0.704051, 5.12856, 19, 41, 65
2.09065, 1.06543, -2.74322, 174, 151, 163
5.68952, 3.27244, -30.2108, 69, 63, 69
-15.3146, 3.22057, -44.2483, 192, 182, 180
1.37485, 1.49227, 3.77681, 89, 85, 88
-8.03353, 0.399102, 26.3402, 79, 31, 0
0.311313, 2.22804, -5.62646, 150, 161, 184
-2.83535, 1.9707, -4.64519, 180, 210, 233
4.28351, 1.64168, -8.93411, 32, 34, 44
-2.83289, 1.86332, -4.34121, 164, 224, 182
1.41172, 1.18627, 3.78238, 14, 41, 92
1.60966, 1.49782, 3.61325, 164, 158, 162
1.46696, 1.1854, 3.79788, 159, 176, 188
2.08386, 1.03718, -2.65196, 97, 80, 94
-2.73864, 1.74667, -4.01667, 179, 242, 181
1.41769, 1.03282, 3.82537, 161, 138, 159
1.70929, 1.33123, 3.62297, 83, 75, 74
-2.82696, 1.81851, -4.14153, 118, 151, 109
6.29439, 2.36716, -15.9432, 89, 94, 101
-14.9265, 2.90192, -43.6939, 85, 46, 44
2.96468, 2.189, -18.4172, 81, 79, 93
1.69431, 1.60037, 3.57088, 169, 169, 163
2.19227, 0.578349, 5.2007, 109, 125, 135
4.48476, 0.965475, -8.74281, 14, 17, 16
1.92185, 1.03113, -2.77215, 192, 177, 178
2.0169, 1.06354, -2.80638, 203, 145, 102
2.6299, -0.298171, 8.92762, 197, 200, 201
1.67147, 1.24548, 3.67906, 76, 74, 81
-8.17918, 0.315514, 27.063, 155, 101, 52
-2.71933, 2.09534, -4.89986, 76, 110, 116
4.80197, 4.31995, -40.4362, 198, 203, 208
3.93066, 2.73592, -24.0504, 111, 111, 115
-1.59797, -1.56989, 21.6513, 89, 96, 102
-7.34255, 0.812071, 19.6216, 77, 22, 0
2.04626, 1.10914, -2.71028, 84, 72, 70
5.17912, 8.58522, -83.7544, 199, 211, 213
2.07347, 1.08086, -2.77192, 95, 79, 86
1.7233, 1.35323, 3.63859, 65, 58, 67
-2.76643, 2.09766, -4.89787, 110, 180, 133
2.06992, 1.01681, -2.62073, 197, 175, 177
-2.76019, 2.12078, -4.95226, 152, 191, 182
-2.86967, 2.03272, -4.78929, 185, 207, 221
1.48624, 1.24793, 3.75029, 92, 91, 95
-2.4435, 2.48296, -5.80189, 206, 238, 255
-1.64482, 2.60141, -6.19879, 217, 228, 239
2.35237, 0.479277, 5.28171, 20, 25, 32
2.06786, 1.07633, -2.78475, 167, 142, 150
2.01732, 1.06554, -2.80783, 203, 145, 102
1.47622, 1.38857, 3.73996, 144, 138, 140
2.97402, 2.19923, -18.504, 89, 87, 101
-1.59726, -1.54176, 21.2618, 84, 91, 97
2.09282, 1.04486, -2.66325, 112, 96, 105
1.30564, 1.22638, 3.90453, 193, 165, 176
-2.46007, 1.88767, -4.41634, 164, 208, 193
2.09375, 1.03946, -2.72482, 107, 95, 95
0.237669, 2.2627, -5.77706, 149, 162, 171
1.6706, 1.24408, 3.6517, 71, 70, 81
4.68606, 2.31407, -13.8454, 48, 46, 62
1.22402, 1.42541, 3.90515, 85, 81, 86
1.1541, 1.50384, 3.93833, 82, 73, 80
7.52178, -1.72773, -11.9795, 75, 70, 78
2.07802, 1.06434, -2.77789, 79, 55, 74
2.09213, 1.04352, -2.66149, 112, 96, 105
4.33095, 7.92107, -77.0471, 186, 196, 203
-2.86038, 2.03422, -4.68617, 174, 197, 230
6.28418, 2.36325, -15.9369, 89, 94, 101
3.86087, 2.9769, -25.7028, 85, 90, 99
1.56318, 1.21818, 3.72288, 113, 120, 128
1.63431, 1.52283, 3.66045, 164, 160, 163
1.44136, 1.538, 3.73733, 117, 107, 105
-0.755966, -0.945626, 17.0727, 102, 116, 122
0.247705, 2.33679, -5.91876, 74, 82, 97
2.01622, 1.06669, -2.80539, 205, 145, 101
-15.5761, 2.94255, -45.1348, 205, 173, 169
1.43493, 1.25273, 3.79042, 11, 36, 72
-4.65043, 2.93689, -6.81275, 129, 187, 144
-2.79495, 2.01076, -4.70824, 160, 197, 214
4.33243, 1.25192, -8.27333, 70, 76, 87
4.3067, 1.24613, -8.23827, 79, 84, 93
1.72088, 1.62461, 3.61247, 181, 180, 180
15.3642, 5.34909, 17.5019, 86, 101, 116
1.23137, 1.22933, 3.9147, 22, 29, 53
1.23481, 1.09072, 3.9467, 88, 106, 131
-2.80688, 1.93626, -4.54759, 98, 119, 150
1.63469, 1.38823, 3.70275, 156, 152, 155
2.05133, 1.09674, -2.6784, 146, 116, 100
4.08089, 1.92444, -8.3841, 41, 46, 51
3.51112, -0.960718, 13.5363, 112, 114, 120
-2.79422, 1.96042, -4.61551, 116, 148, 168
2.06792, 1.09517, -2.71816, 189, 174, 173
-1.82506, -1.5504, 22.2355, 91, 96, 105
2.11513, 0.780337, -2.41712, 177, 172, 168
2.38308, 0.288026, -2.75409, 42, 48, 61
4.07512, 2.04996, -8.32369, 99, 102, 103
-0.46936, 2.26381, 5.92719, 132, 98, 76
2.09176, 1.04663, -2.74455, 107, 81, 96
13.7971, 0.169856, 17.9549, 112, 118, 131
2.05861, 1.08531, -2.79271, 111, 88, 98
1.42947, 1.84219, 3.794, 166, 166, 160
-7.66767, 0.279996, 25.5284, 160, 109, 39
-2.84998, 2.03233, -4.7864, 115, 142, 155
11.2624, 0.267184, -23.6387, 166, 102, 14
1.42749, 1.22306, 3.79058, 56, 87, 124
23.8333, 2.02579, 28.7174, 60, 72, 78
2.07061, 1.01975, -2.61313, 108, 78, 88
-2.8218, 1.77907, -4.16443, 197, 255, 207
1.42228, 1.24121, 3.77936, 9, 42, 87
1.44281, 1.02045, 3.85033, 164, 147, 163
2.0376, 1.05362, -2.69625, 182, 163, 161
22.2189, -0.868656, -43.0399, 109, 60, 0
-2.87143, 2.04529, -4.8123, 155, 187, 207
2.12368, 0.791531, -2.41514, 90, 71, 69
1.30356, 1.40313, 3.8414, 87, 81, 85
-2.79977, 2.01246, -4.72215, 204, 244, 255
2.07828, 1.01641, -2.64474, 103, 84, 101
1.58321, 1.22754, 3.72675, 88, 95, 103
-1.78298, -1.54876, 21.7256, 70, 74, 86
1.22649, 1.54053, 3.8596, 123, 114, 117
1.46553, 1.24651, 3.76543, 149, 151, 157
2.07697, 1.09358, -2.71738, 151, 131, 134
35.3001, -115.991, 1277.59, 107, 113, 115
2.09696, 1.03918, -2.72984, 106, 89, 89
-2.62308, 1.97772, -4.61965, 53, 122, 84
10.9051, -2.13578, -19.1433, 68, 65, 49
1.23551, 1.53341, 3.87305, 185, 173, 173
0.285836, 2.31262, -5.82949, 181, 190, 202
-1.10099, 0.395147, 9.43604, 69, 21, 0
1.27868, 1.23423, 3.91393, 165, 163, 174
2.08397, 1.02845, -2.67647, 106, 80, 109
-2.84855, 1.80029, -4.20445, 191, 255, 204
-2.87365, 2.07215, -4.79591, 108, 138, 168
0.29893, 2.26715, -5.75957, 224, 234, 252
4.19045, 3.00552, -26.311, 89, 92, 95
2.38143, 0.296169, -2.75138, 98, 103, 110
1.702, 1.24118, 3.62581, 91, 93, 101
1.25052, 1.17989, 3.91907, 18, 55, 87
0.00881267, 2.36034, -5.96846, 69, 75, 88
2.08484, 1.05807, -2.74947, 174, 155, 153
4.05953, -0.907098, 14.8017, 122, 118, 109
2.08861, 1.04126, -2.70646, 176, 166, 166
2.12377, 0.787105, -2.43513, 140, 125, 115
1.24358, 1.48746, 3.86224, 114, 108, 114
0.0141178, 2.07265, 4.97174, 186, 153, 126
-14.4782, 3.1024, -42.116, 210, 160, 164
6.4109, 2.31885, -16.726, 10, 12, 18
1.54683, 1.37921, 3.69658, 132, 128, 131
1.23394, 1.26687, 3.93231, 77, 79, 87
1.26206, 1.00737, 3.92931, 172, 145, 167
-1.50702, -1.45771, 21.013, 108, 113, 120
-19.6815, 3.06336, -56.8752, 190, 151, 104
0.247108, 0.260803, 18.849, 43, 18, 0
1.50272, 1.22206, 3.76288, 74, 73, 80
-3.43118, 2.43102, -5.72237, 185, 207, 221
2.30194, 0.488255, 5.24745, 0, 5, 20
1.44964, 1.17757, 3.75927, 163, 179, 189
0.252938, 2.31028, -5.84359, 76, 86, 100
8.97428, 2.52034, -28.7506, 170, 181, 190
1.20459, 1.38207, 3.9197, 98, 94, 99
-2.82157, 2.00293, -4.61913, 182, 205, 238
4.16685, 2.45285, -9.73575, 152, 154, 164
2.11767, 0.781752, -2.42231, 171, 167, 160
1.32021, 1.83042, 3.85263, 165, 161, 162
17.277, 4.99569, 19.8356, 94, 107, 116
2.06406, 1.07558, -2.7571, 146, 130, 135
6.19571, 2.32399, -15.7061, 85, 87, 93
13.0735, 0.276395, -27.6918, 151, 94, 33
0.274842, 0.281673, 19.8736, 43, 18, 0
10.9493, -3.21477, -19.1208, 56, 60, 55
3.42532, 0.320722, 7.38112, 135, 140, 149
1.08864, 1.30816, 4.02559, 67, 63, 68
-15.1111, 10.7634, 52.0132, 51, 53, 59
1.70252, 1.24086, 3.61739, 73, 77, 91
-0.391885, 2.50397, -6.08248, 173, 175, 181
3.52612, 1.97933, -11.6654, 179, 182, 185
2.38058, 0.295811, -2.74841, 90, 95, 102
9.42294, -11.3735, 172.779, 146, 163, 164
12.187, 1.99985, -20.5019, 111, 112, 108
2.37896, 0.285532, -2.74592, 45, 51, 64
3.74452, -1.04027, 14.0401, 168, 174, 176
-0.407338, 2.52172, -6.12584, 207, 206, 208
1.50098, 1.25486, 3.7601, 84, 87, 90
1.58891, 1.23157, 3.74255, 88, 95, 103
1.45711, 1.40013, 3.80625, 165, 161, 166
0.0372296, 2.08552, 5.03741, 187, 149, 122
2.33694, 0.572294, 5.19921, 40, 55, 72
2.07108, 1.08937, -2.70228, 137, 106, 108
-2.6965, 2.10972, -4.95763, 178, 216, 241
1.68247, 1.53319, 3.6352, 96, 92, 97
0.790485, 0.0793506, 28.3114, 36, 16, 0
1.68606, 1.26699, 3.6397, 68, 72, 86
1.5564, 1.52596, 3.72106, 178, 172, 176
1.45234, 1.50995, 3.72568, 92, 88, 93
1.23263, 1.43722, 3.90177, 110, 109, 111
2.34028, 0.72177, 5.14165, 41, 63, 87
2.40923, 0.658754, 5.19348, 33, 49, 68
1.23383, 1.22761, 3.91898, 18, 28, 46
2.37571, 0.466714, 5.2847, 7, 17, 31
1.27049, 1.01956, 3.94312, 155, 128, 164
-2.80551, 2.01208, -4.70899, 226, 255, 255
2.37221, 0.279874, -2.75815, 145, 143, 154
3.55192, -0.971765, 13.6942, 112, 114, 120
2.09422, 1.04638, -2.71981, 174, 164, 164
1.43859, 1.19887, 3.78041, 14, 42, 75
2.08865, 1.04752, -2.6389, 128, 99, 105
1.17889, 1.50249, 3.91809, 176, 172, 173
1.0879, 1.32293, 4.06238, 69, 68, 75
542.154, 66.6356, 611.011, 36, 48, 50
2.37324, 0.292908, -2.73416, 86, 94, 95
2.08438, 1.04657, -2.74154, 118, 93, 101
1.68134, 1.5372, 3.64438, 89, 85, 90
1.71116, 1.63336, 3.60981, 178, 174, 177
-2.24346, 2.57679, -5.86109, 154, 180, 198
5.42531, 3.03671, -28.3402, 147, 146, 153
1.7211, 1.62667, 3.61468, 181, 180, 180
2.10898, 1.01212, -2.68977, 157, 147, 145
-2.83693, 1.90693, -4.34386, 184, 235, 198
-0.859814, -1.13999, 18.683, 122, 133, 142
0.157444, 2.58167, -6.55277, 84, 93, 105
1.94282, 1.57451, -4.13918, 137, 121, 126
1.08404, 1.30671, 3.9916, 117, 113, 114
-2.4516, 2.41043, -5.68653, 93, 122, 150
1.61801, 1.24915, 3.70807, 85, 90, 97
-0.468025, -1.60667, 22.1233, 130, 142, 148
10.9107, 1.82858, -18.2396, 65, 66, 62
1.58739, 1.39018, 3.70641, 148, 147, 149
1.97647, 1.54839, -4.05575, 190, 190, 194
1.22687, 1.54328, 3.87014, 118, 109, 112
1.31265, 1.23095, 3.87109, 174, 161, 167
1.4864, 1.25955, 3.77184, 109, 108, 112
2.3971, 0.703704, 5.15117, 0, 10, 35
4.17217, 1.5887, -8.60828, 140, 140, 142
1.62918, 1.41664, 3.64589, 102, 101, 103
40.2738, -135.035, 1489.95, 114, 117, 118
1.27617, 1.22554, 3.88176, 162, 167, 174
1.93263, 1.57628, -4.1343, 150, 113, 122
2.09046, 0.996975, -2.65397, 114, 96, 106
1.66983, 1.49862, 3.64237, 165, 164, 164
2.09817, 1.00474, -2.66505, 162, 148, 159
-1.44534, -1.11997, 20.7815, 32, 34, 44
1.08865, 1.31019, 4.03017, 65, 63, 70
2.37716, 0.277898, -2.76712, 95, 91, 110
-1.16145, 0.360843, 9.62754, 149, 100, 41
1.45418, 1.0123, 3.80972, 42, 65, 102
1.67681, 1.53172, 3.62265, 84, 80, 85
1.35479, 1.28896, 3.57719, 155, 150, 146
6.66417, 1.9428, -18.5345, 183, 194, 194
2.05373, 1.09938, -2.68279, 140, 117, 98
1.31832, 1.2138, 3.85949, 158, 130, 143
1.30076, 1.23303, 3.86669, 114, 107, 129
1.63154, 1.387, 3.68952, 101, 92, 97
-1.46548, -1.40501, 20.3291, 106, 111, 118
-0.417882, 2.04466, 9.51217, 11, 20, 30
1.58011, 1.38989, 3.69961, 134, 133, 135
1.4483, 1.39718, 3.75455, 103, 91, 104
1.62094, 1.23362, 3.71429, 84, 89, 98
2.3094, 0.592748, 5.18603, 128, 139, 150
1.64135, 1.39923, 3.67278, 170, 168, 175
-2.79608, 1.82294, -4.12907, 183, 229, 190
1.44949, 1.37748, 3.74277, 84, 79, 89
-15.334, 3.21118, -44.3059, 192, 182, 180
4.569, 2.27212, -13.5245, 52, 50, 64
2.07279, 1.08512, -2.77899, 95, 78, 90
2.05925, 1.0963, -2.71279, 167, 156, 151
2.05631, 1.09175, -2.70377, 172, 153, 149
1.54691, 1.22484, 3.74843, 101, 106, 115
1.47921, 1.53526, 3.71206, 108, 102, 106
1.22495, 1.4244, 3.90562, 85, 81, 86
2.4288, 0.697787, 5.66517, 36, 50, 70
-35.7435, 143.756, -1479.63, 133, 140, 144
1.60153, 1.1806, 3.71335, 55, 80, 112
3.50339, -0.959054, 13.4683, 116, 123, 131
0.794743, 0.0868497, 27.5373, 32, 12, 0
-0.733875, -0.940992, 16.9108, 98, 112, 118
1.68966, 1.60941, -4.17143, 165, 125, 138
2.07389, 1.08916, -2.70554, 152, 130, 132
3.55423, 1.90587, -11.9316, 52, 54, 62
1.57239, 1.49918, 3.67313, 79, 73, 88
1.48475, 1.41317, 3.7048, 132, 130, 139
-2.81388, 1.9779, -4.65278, 113, 142, 168
-14.6658, 3.06194, -42.5042, 207, 179, 180
10.9185, 1.82077, -18.252, 65, 66, 62
-8.54728, 0.314698, 28.4762, 160, 109, 39
2.1644, 0.678617, 5.14794, 13, 26, 51
2.25326, -0.0222152, 6.65021, 84, 89, 98
2.10251, 0.116057, 3.36133, 154, 165, 174
-0.313085, 2.47797, -6.0173, 169, 171, 179
1.49419, 1.53801, 3.70417, 121, 117, 118
1.61712, 1.50814, 3.65027, 96, 92, 97
1.61489, 1.24827, 3.68349, 125, 130, 137
-0.322345, 2.52228, -6.12375, 171, 173, 181
-0.390022, 2.51725, -6.11363, 173, 175, 181
1.49463, 1.21684, 3.74754, 74, 73, 80
-1.44427, -1.10816, 20.7607, 29, 31, 39
1.82017, 1.61896, -4.13676, 181, 163, 171
4.29516, 1.29857, -8.0454, 114, 110, 111
-2.78902, 1.99358, -4.59734, 87, 117, 151
1.30953, 1.21475, 3.89215, 115, 95, 98
2.407, 0.73016, 5.64185, 4, 24, 48
1.55749, 1.39947, 3.70067, 84, 80, 81
-0.265378, -1.93208, 27.9919, 55, 65, 72
-13.6518, 3.14796, -39.2215, 184, 75, 88
2.0892, 1.07364, -2.74139, 129, 105, 109
2.5038, 0.707465, 5.68923, 32, 42, 56
2.30936, 0.641391, 5.18623, 57, 65, 80
-8.84393, 0.421077, 28.7195, 60, 21, 0
1.50193, 1.51075, 3.70894, 83, 80, 77
-2.72705, 2.13671, -4.95937, 63, 90, 110
-2.76313, 2.11884, -4.99742, 164, 186, 200
1.28306, 0.995962, 3.91909, 120, 102, 110
4.01459, 2.03451, -8.17361, 123, 123, 125
3.43318, -0.936492, 13.1092, 139, 146, 154
1.47732, 1.70731, 4.25731, 175, 172, 169
1.45294, 1.39305, 3.73768, 165, 161, 166
1.57969, 1.38828, 3.69642, 134, 133, 135
1.49742, 1.38894, 3.75144, 125, 124, 128
1.2989, 1.37327, 3.83879, 91, 87, 92
-0.689521, -0.922326, 16.0815, 97, 109, 115
1.32578, 1.18467, 3.86482, 40, 41, 72
-2.37805, 2.5535, -5.83316, 140, 164, 192
-0.449722, 2.25031, 5.87329, 127, 93, 69
0.0319712, 2.05571, 4.96102, 189, 156, 127
-1.06678, 0.389017, 9.28012, 62, 21, 0
3.43987, 2.02223, -11.8224, 131, 132, 128
1.52927, 1.52335, 3.66105, 120, 114, 120
1.58458, 1.39929, 3.69412, 175, 175, 177
1.23509, 1.17914, 3.93777, 50, 61, 82
1.33063, 1.22562, 3.84028, 22, 33, 72
-0.306, 2.35146, -5.71151, 169, 164, 172
2.0647, 1.0773, -2.75891, 146, 130, 135
4.44722, 1.36596, -8.41323, 164, 165, 161
4.34353, 1.25034, -8.36932, 157, 164, 172
4.06031, 2.17806, -8.79794, 142, 149, 155
1.58097, 1.40796, 3.63866, 108, 106, 113
1.45014, 1.37517, 3.74395, 87, 82, 90
4.27068, 0.946074, -8.73553, 81, 95, 99
1.6782, 1.53237, 3.63257, 89, 85, 90
17.4682, -6.18054, -32.7466, 90, 89, 93
4.27809, 1.32977, -8.14449, 114, 120, 122
1.4756, 1.37933, 3.72418, 114, 108, 110
1.49144, 1.37704, 3.71427, 129, 128, 132
1.53938, 1.40454, 3.72333, 166, 165, 167
-1.35601, 2.5162, -5.96895, 111, 118, 126
2.09056, 1.04973, -2.64454, 174, 157, 159
4.31339, 1.23873, -8.22543, 67, 71, 83
1.72722, 1.61391, -4.17411, 110, 51, 75
-1.62638, 1.06651, -2.48334, 158, 229, 167
1.37004, 1.50393, 3.73782, 126, 120, 124
-0.354976, 2.12734, 10.1131, 10, 13, 14
